,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
226,44731.0,4.0,9.0,5.0,39633.0,601973.0017397135,"4896 Jennifer River Apt. 180
Shafferberg, MN 77619-4214"
227,76175.0,5.0,10.0,4.0,30761.0,1456486.292963147,"82014 Stanton Gardens Suite 664
Lake Dawnborough, DC 86197-4191"
228,66575.0,6.0,7.0,2.0,69575.0,1702406.0389352096,"551 Macdonald Viaduct
West Stephanie, TN 55360"
229,91731.0,5.0,8.0,6.0,33102.0,1566471.008325363,"860 Thompson Skyway Suite 901
Kimshire, AR 37353-5106"
230,75487.0,6.0,8.0,4.0,41105.0,1592210.175923131,"5036 Peterson Throughway
East Megan, GA 08456-4696"
231,58088.0,6.0,6.0,4.0,51925.0,937628.3466936615,"Unit 5584 Box 2763
DPO AE 40544"
232,76319.0,7.0,6.0,3.0,48026.0,1558547.577837524,"09437 Carolyn Mountain
Knappview, CA 70608-7504"
233,60575.0,6.0,7.0,2.0,32159.0,1156329.2740497622,"5052 Chloe Lights Apt. 374
North Scott, IA 81431"
234,69607.0,7.0,8.0,3.0,34609.0,1514349.692197701,"8781 Robert Lakes Suite 880
East Wendy, ID 51813"
235,67057.0,5.0,7.0,5.0,25135.0,1039107.3263056172,"3440 Cannon Lakes
Port Melaniehaven, WA 60324-0399"
236,60641.0,5.0,5.0,2.0,43120.0,809089.6719454966,"0956 Isabella Lodge
East Valeriefurt, CO 64441"
237,69032.0,6.0,6.0,3.0,15660.0,675536.3914885672,"36736 Kristi Radial
Port Carl, ID 35292-9269"
238,80356.0,5.0,10.0,5.0,16215.0,1373589.8035017387,"10492 Reed Track
North Ericstad, IA 78774-8363"
239,60081.0,7.0,8.0,4.0,60196.0,1690091.0186948641,"Unit 6269 Box 9041
DPO AE 13073"
240,61881.0,7.0,7.0,5.0,35597.0,1253370.1489213388,"1486 Elizabeth Plains Apt. 235
New Cynthia, MD 73729-5878"
241,59591.0,7.0,6.0,2.0,24154.0,774073.561854088,"239 Anna Locks Suite 853
Lisaland, GA 31515-2260"
242,89831.0,5.0,8.0,6.0,45335.0,1741959.834430735,"77610 Evan Field Apt. 712
West Shannonland, WI 30751"
243,72175.0,7.0,7.0,2.0,50306.0,1705762.7883189672,"11385 Thomas Ford
New Karinaton, HI 01691-9923"
244,67589.0,6.0,6.0,2.0,33203.0,1071109.9165850952,"385 Barnes Lock Suite 561
Lake Kellytown, NJ 74310"
245,77300.0,5.0,7.0,4.0,29499.0,1118047.9912095168,"039 Chan Meadows
South Amandahaven, TN 78068"
246,65383.0,5.0,8.0,6.0,41723.0,1165253.0327180624,"945 Schneider Villages Apt. 519
West Brittneyburgh, ID 36371-1622"
247,71145.0,6.0,7.0,2.0,35643.0,1280910.189933004,"15288 Steven Extensions Suite 209
Zacharybury, KS 87707-6205"
248,61053.0,6.0,6.0,2.0,40676.0,841122.8823806869,"8559 Cooper Cove Suite 935
Katherinemouth, NE 81147-6595"
249,65126.0,6.0,7.0,4.0,37643.0,1228810.7450455215,"90043 White Lane Apt. 673
Williamburgh, DE 67265"
250,51949.0,6.0,8.0,5.0,35336.0,1086072.0710614217,"40094 Yates Lodge Suite 008
Fergusonborough, LA 87592-4342"
251,75898.0,5.0,7.0,3.0,34163.0,1204372.295219665,"17853 Michael Motorway
Danielfurt, MH 28095"
252,71468.0,6.0,6.0,3.0,43269.0,1345004.119756513,"48466 Brown Port Apt. 116
South Chelseatown, CO 28752"
253,53288.0,6.0,7.0,3.0,45152.0,1116902.3448930443,"0205 Rose Crescent
East Ritaside, MD 10967"
254,61503.0,5.0,7.0,3.0,37651.0,822431.7302651771,"18941 Ray Ports
East Nicoleland, OR 67363"
255,68896.0,6.0,8.0,4.0,28395.0,1360623.694456931,"1515 Watson Fort
Christopherberg, MP 90562"
256,91159.0,7.0,7.0,3.0,54861.0,2298379.48670761,"170 Smith Wall
South Christopherhaven, AZ 87521"
257,63375.0,7.0,8.0,3.0,45633.0,1400498.2675747594,"064 Kaufman River
Danielburgh, CO 09090"
258,59696.0,5.0,6.0,2.0,20703.0,566848.7320986082,"295 Angela Harbors
East Patriciaburgh, GA 95388"
259,63184.0,6.0,8.0,5.0,58691.0,1367586.2777380159,"950 Luis Avenue Suite 364
West Nicole, OR 03658-3559"
260,61178.0,7.0,7.0,5.0,26396.0,1113373.5200017327,"27945 Clark Tunnel
Kleinmouth, NV 19751-3095"
261,58642.0,5.0,6.0,3.0,35132.0,721974.551474637,"6163 Michael Orchard
Gallagherborough, GA 48395"
262,53112.0,5.0,6.0,4.0,40367.0,685503.9902718081,"4158 Drew Plains Apt. 975
Ericaview, MP 60784"
263,40367.0,5.0,8.0,5.0,16349.0,152071.87474956046,"503 Howard Pass Apt. 427
Fernandezborough, GA 02514"
264,62207.0,7.0,7.0,5.0,34318.0,1280431.5736478446,"2084 Carter Highway Suite 935
New Stevenmouth, DE 67121"
265,57478.0,5.0,7.0,6.0,23650.0,568703.1838335629,"2105 Lauren Radial
Lake Michellestad, FL 92096-6812"
266,55630.0,6.0,9.0,6.0,38943.0,1200764.8442004516,"3407 Preston Pine
East Mark, NY 86626-3319"
267,72399.0,7.0,8.0,6.0,41662.0,1607161.6371450324,"719 Raymond Route
West Diane, ME 60200-7803"
268,89869.0,5.0,7.0,5.0,30102.0,1421715.4153436075,"310 Paul Mill Suite 863
Pamelaland, AS 20202-1133"
269,59801.0,4.0,5.0,2.0,33535.0,311111.2005867723,"47705 Bethany Forge Suite 965
North Heatherhaven, ND 10371"
270,61957.0,8.0,7.0,4.0,38448.0,1338044.383312593,"791 Noble Port
Michaelland, OK 69198"
271,71123.0,7.0,6.0,3.0,44020.0,1417870.982736731,"143 Thomas Rapid Apt. 929
West Laurieport, ND 69617"
272,55203.0,4.0,8.0,3.0,28425.0,796389.4379566306,"690 Lozano Inlet
Michelleville, AL 07048-6472"
273,79298.0,7.0,5.0,3.0,15753.0,1310207.133039433,"3591 Pham Spring Suite 077
Lisaport, CT 43572"
274,65071.0,7.0,6.0,4.0,24853.0,994897.7277644677,"Unit 9227 Box 8732
DPO AE 73770"
275,68495.0,7.0,7.0,5.0,13999.0,1202987.8293471357,"530 Johnson Circles
Cathyborough, MN 30306"
276,55702.0,6.0,6.0,3.0,40088.0,768751.9005440959,"029 Patricia Bridge Apt. 540
Tranmouth, MP 59378-9231"
277,57234.0,8.0,6.0,2.0,37375.0,1211655.3054900412,"880 Julie Union Suite 360
Sarahchester, LA 70074-3596"
278,85314.0,6.0,7.0,4.0,23974.0,1540418.2221625454,"85227 Kevin Stream Suite 299
Lake Todd, WV 65286"
279,60225.0,5.0,5.0,3.0,42183.0,712228.4243027219,"97544 Williams Unions Suite 893
South Harry, ME 21119"
280,73874.0,7.0,7.0,3.0,33336.0,1525533.406625511,"844 Hanson Points
East Lisa, ME 83883"
281,63149.0,7.0,6.0,2.0,37579.0,1034218.4018590322,"171 Rocha Via
Cassandrafort, RI 90064-6234"
282,58594.0,5.0,6.0,2.0,39288.0,874103.6606065923,"2758 Joshua Mission
Lake Chelsea, AS 18304-4644"
283,73840.0,6.0,8.0,4.0,47603.0,1912825.285217769,"75441 Ritter Corners
North Roberttown, UT 52401-4300"
284,75985.0,7.0,8.0,4.0,42249.0,1754770.5902068643,"7815 Burns Skyway Suite 637
Melissaborough, TX 51087-6056"
285,82145.0,7.0,7.0,4.0,25736.0,1340066.913084396,"885 Veronica Stravenue
Wilsonland, FM 77249-8036"
286,69017.0,6.0,6.0,3.0,55831.0,1446756.8627614232,"42822 Billy Lights
Tranchester, TX 45052"
287,75429.0,7.0,8.0,5.0,36769.0,1592768.2418269338,"39474 Steven Fort Apt. 881
Kristaport, OR 79397-4419"
288,69514.0,4.0,8.0,6.0,14054.0,660364.9813358303,"030 Jason Coves Apt. 387
Lake Christophershire, CA 88567"
289,57782.0,5.0,6.0,2.0,33427.0,861321.5806924718,"Unit 2107 Box 1980
DPO AA 76733"
290,74372.0,7.0,8.0,6.0,34322.0,1648246.7742056048,"111 Wilson Cape Suite 484
Hernandezton, VI 53808"
291,63522.0,6.0,7.0,2.0,31996.0,977135.8856578041,"720 Vasquez Crest
Roberthaven, OK 57313"
292,61194.0,8.0,9.0,3.0,33196.0,1591934.1903279137,"518 Gilmore Stream Suite 013
Lake Donald, ND 18581"
293,60317.0,4.0,6.0,4.0,33832.0,695386.3310386214,"126 Kim Mount Apt. 763
Mariemouth, TN 60875"
294,58470.0,5.0,5.0,2.0,33548.0,568977.0727690812,"43340 Thomas Mission Suite 671
Longport, VT 28226"
295,75180.0,5.0,7.0,5.0,23978.0,935590.8042953262,"38138 Carter Shores
Lake Felicia, OK 96739-7550"
296,56187.0,4.0,9.0,5.0,41856.0,984311.774539692,"569 Jeremy Orchard
New Randy, RI 27359-4665"
297,73225.0,6.0,7.0,2.0,61831.0,1796245.8079055634,"81623 Jenna Brook
Davidfort, PR 76020"
298,74339.0,5.0,5.0,4.0,18057.0,720080.2320528892,"6548 Christopher Pike
West Adammouth, NJ 07199"
299,52188.0,6.0,6.0,4.0,42496.0,783808.4024661684,"56449 Walters Forks
Port Juliaburgh, DE 80081"
300,83311.0,7.0,8.0,3.0,30386.0,1598615.9744864176,"2172 Jensen Lodge
Porterport, NJ 82686-8071"
301,72289.0,7.0,8.0,5.0,39147.0,1564125.2379417687,"20276 Kelsey Plains Apt. 162
New Angiefort, DE 15768-7899"
302,54866.0,7.0,7.0,3.0,35193.0,929480.6298952122,"193 Green Causeway Suite 635
Sotoburgh, NJ 15816-5656"
303,85760.0,5.0,9.0,6.0,25898.0,1414495.3431338137,"222 Kevin Walks
North Robertoton, FL 87877"
304,59453.0,6.0,7.0,6.0,29698.0,837668.1026021099,"809 May Mills
Yoderburgh, NH 42375-8927"
305,69879.0,7.0,6.0,4.0,26814.0,1197515.4542248368,"48635 Burch Pine
Lake Ellen, KY 06268"
306,59243.0,7.0,7.0,4.0,51405.0,1232004.8298347492,"63891 Rebecca Stravenue Suite 746
East Vincentland, NV 30237"
307,57853.0,7.0,7.0,4.0,47688.0,1285933.4084066823,"507 Dorsey Harbor Suite 445
North Jacobbury, ID 07463"
308,66643.0,6.0,8.0,4.0,30971.0,1361521.9829376258,"475 Robert Road Apt. 547
Charlotteburgh, CO 82148-4460"
309,69248.0,6.0,6.0,2.0,35990.0,1090826.3744863127,"1249 Rodriguez Skyway
East Laura, UT 81039"
310,75130.0,6.0,7.0,3.0,41620.0,1475319.6991355843,"9699 Gilbert Trail
Port Marymouth, VT 17881"
311,76210.0,7.0,5.0,4.0,22722.0,1066659.3829883514,"3283 Wu Greens
West Michelleton, AS 48620"
312,69342.0,6.0,8.0,3.0,21642.0,1117432.9800574498,"814 King Fords
Ortizton, WY 09795"
313,77631.0,7.0,7.0,2.0,31740.0,1420283.5588377572,"003 Steven Port Apt. 012
North Michaelbury, UT 27451-2671"
314,68929.0,8.0,7.0,3.0,173.0,840272.8648923194,"178 John Fork Apt. 779
East James, VT 90132"
315,70991.0,6.0,5.0,2.0,30904.0,1024907.9401935096,"USNS Fuentes
FPO AE 40375"
316,55861.0,8.0,9.0,5.0,40335.0,1494241.2261904366,"4458 Cabrera Plains Apt. 502
Mezamouth, MP 58250"
317,56381.0,6.0,7.0,4.0,43994.0,1125880.4873707385,"3167 George Knolls Apt. 993
East Loriside, DC 16819-7638"
318,64306.0,5.0,8.0,4.0,30762.0,1082455.0175112423,"74367 Howard Cliff
Antoniotown, CO 92048"
319,76548.0,7.0,7.0,3.0,40565.0,1554634.9946986004,"9453 Kirk Summit Apt. 368
North Lukechester, PA 24710"
320,57102.0,5.0,8.0,6.0,41104.0,1011365.3649421224,"7958 Mills Lock Apt. 983
Brandonville, DE 25191-2184"
321,76193.0,7.0,7.0,6.0,21246.0,1432756.5170942058,"22588 Brian Forge Suite 588
South Michelleside, NE 62469-4467"
322,79586.0,6.0,8.0,4.0,31773.0,1612717.5530993359,"53578 Rachel Estate Suite 891
Daviesstad, MH 60772"
323,70760.0,6.0,5.0,4.0,25982.0,973299.8617887149,"1981 Green Fall Suite 828
West Kimberlyburgh, RI 99528"
324,76907.0,5.0,6.0,4.0,21658.0,679228.9927468386,"433 Patterson Parkways
East Ryan, RI 32244-3823"
325,64745.0,6.0,8.0,6.0,28880.0,1270999.9393805678,"90703 Isaac Path Apt. 296
Lake Leonard, SC 34290-2341"
326,51976.0,5.0,7.0,4.0,36360.0,910211.0189369677,"258 Joshua Village Apt. 843
Jamesborough, HI 72801-0033"
327,61253.0,5.0,7.0,4.0,40890.0,1026271.7959428559,"3505 Smith Spring
Lake Ashleyville, WY 32703-3550"
328,58841.0,8.0,7.0,4.0,39555.0,1496729.5357664232,"78312 Martin Terrace Suite 957
New Kimberly, ND 49455"
329,79113.0,6.0,8.0,5.0,33772.0,1490539.0581097947,"8923 Theresa Corner
New Annefort, KS 04537"
330,76056.0,6.0,8.0,5.0,28471.0,1491838.4944434685,"648 Mark Green
New Aaronberg, MD 57319-9128"
331,52400.0,7.0,9.0,3.0,18092.0,996771.2481507693,"4118 Gallagher Cliff Suite 158
Lake Alejandrochester, MO 76400-5583"
332,77552.0,6.0,5.0,2.0,35834.0,1064854.308940125,"23662 Tiffany Oval Apt. 301
Stephanieburgh, NM 67091-0155"
333,64161.0,6.0,7.0,4.0,32339.0,985749.787356535,"6049 Jacqueline Centers
Elizabethberg, WA 74545"
334,71167.0,7.0,9.0,4.0,35175.0,1952622.401731699,"51952 Nelson Radial Apt. 701
West Joshuafort, ID 09690-7341"
335,84964.0,7.0,6.0,3.0,40447.0,1754969.16194479,"758 Chen Ramp
North Angela, IL 06000"
336,59713.0,6.0,7.0,3.0,42602.0,1122240.3639845713,"USNS Webb
FPO AP 49097"
337,77734.0,6.0,6.0,3.0,32075.0,1236931.7282626638,"672 Larson Ramp
Robertside, NC 16903"
338,85707.0,4.0,6.0,4.0,10424.0,966084.4204303528,"052 Robin Ridges Apt. 575
West Shelbyshire, MN 47834"
339,70280.0,5.0,5.0,4.0,39663.0,852268.6716506324,"Unit 0180 Box 6419
DPO AP 42418-5393"
340,69331.0,7.0,6.0,2.0,30098.0,1280669.8734660477,"3556 John Mountains Suite 339
West Michael, KS 02710"
341,72989.0,6.0,6.0,3.0,50567.0,1190213.5129050135,"6925 Sherry Run
Mcdonaldville, VT 76937"
342,65698.0,6.0,7.0,4.0,28742.0,1123851.141411446,"5916 Wendy Lake Apt. 451
Lake Julieborough, FL 94486"
343,76245.0,8.0,8.0,3.0,32016.0,1689120.4265200938,"7683 Susan Circles
Jimenezview, ID 13223-8250"
344,53547.0,7.0,8.0,3.0,45504.0,1573347.7884437758,"7336 Joyce Street
Ryanberg, OH 51245"
345,73643.0,7.0,8.0,3.0,43152.0,1696977.6628325956,"127 Sharp Well
North Bernardbury, IA 84600"
346,84774.0,7.0,5.0,2.0,32384.0,1414286.7244943168,"Unit 1747 Box 4835
DPO AE 80269"
347,58141.0,5.0,7.0,2.0,49338.0,755292.1143602777,"420 Miller Green Apt. 769
Amyview, NH 15629-9831"
348,61881.0,6.0,6.0,2.0,21397.0,714706.4288537387,"499 Mcintosh Parks
Alexandraport, MN 57727"
349,75312.0,5.0,7.0,4.0,9488.0,944001.5583308408,"004 Susan Lights Apt. 864
Ericstad, SD 18478"
350,81329.0,6.0,7.0,3.0,31232.0,1523136.4847209472,"38412 George Forge Apt. 680
West Erika, MO 03932-3322"
351,77931.0,7.0,7.0,3.0,23183.0,1422916.8108158372,"8073 Miles Shores Apt. 760
Garciamouth, AK 75136"
352,84603.0,7.0,7.0,6.0,39683.0,1945618.6581140158,"1391 Kimberly Port
Smithhaven, WA 19630"
353,72445.0,5.0,7.0,2.0,69554.0,1726719.066744131,"2763 Victoria Pine Apt. 066
West Stephanie, OH 49110-6029"
354,57497.0,7.0,8.0,5.0,43204.0,1051123.8330999936,"06882 Snyder Lake Suite 677
East Tracy, VT 49709-4496"
355,87266.0,8.0,7.0,5.0,45161.0,2249122.541335193,"03567 Scott Fork
West Lisahaven, ND 55466-3035"
356,62432.0,7.0,9.0,4.0,44116.0,1523915.1446841708,"9249 Robert Cliffs
New Susan, AR 48038"
357,72107.0,5.0,7.0,3.0,29981.0,1039517.5335082016,"Unit 5105 Box 8178
DPO AP 03939"
358,55577.0,7.0,7.0,3.0,19560.0,818057.8953027214,"931 Bradley Locks Apt. 730
Justinborough, KY 10998-7603"
359,62328.0,5.0,7.0,4.0,43364.0,1115466.5850714108,"7909 Freeman Plains Suite 223
Griffithside, OR 90674"
360,73931.0,6.0,7.0,2.0,29569.0,1258178.804411881,"4901 Michelle Estate Suite 734
New Aimeemouth, MH 31261"
361,63429.0,6.0,8.0,3.0,37999.0,1435423.7077532832,"Unit 1395 Box 3341
DPO AE 13371-5663"
362,73424.0,6.0,6.0,3.0,34712.0,1153470.4397478565,"0831 Kathleen Mill
North Connieside, TN 84541-4719"
363,75176.0,9.0,5.0,2.0,22367.0,1425603.4949813597,"9491 Parrish Springs Suite 070
Staceybury, OK 75939"
364,56636.0,6.0,8.0,4.0,28139.0,1048350.6918200088,"631 Jessica Throughway Suite 879
Elizabethfort, OR 35556-5686"
365,67666.0,6.0,6.0,3.0,24758.0,1214482.378653457,"3632 Lacey Course Suite 840
Kelseyview, WY 57348-0308"
366,65987.0,5.0,7.0,2.0,24057.0,821859.065727853,"559 David Mall Apt. 334
Port Mark, MA 66518-9630"
367,54274.0,6.0,7.0,4.0,24233.0,753652.2718451797,"59380 Jordan Forge Suite 680
South Angela, OH 93823-2369"
368,75548.0,4.0,7.0,6.0,40043.0,1220001.3342399488,"914 Harry Bypass
Mccannborough, FL 87366"
369,70151.0,7.0,8.0,5.0,15255.0,1075675.1076300805,"USNV Williams
FPO AA 55365-5477"
370,74449.0,6.0,7.0,3.0,24838.0,1396082.3520452469,"408 Davis Lakes
Arianaton, TN 06641"
371,66920.0,8.0,7.0,6.0,18868.0,1137801.932711826,"91853 Ford Drive
Princechester, PW 94622-8419"
372,68474.0,6.0,6.0,2.0,43147.0,1159953.5929204985,"196 Brian Village Suite 689
Christensenland, NV 93801-8912"
373,76113.0,6.0,8.0,5.0,26482.0,1487849.8761712434,"8231 Douglas Pines
Michaelbury, IN 40415"
374,61212.0,6.0,6.0,4.0,32046.0,1103072.438661612,"08136 Sparks Common Suite 382
West Rachaelville, MH 17135-7024"
375,59769.0,6.0,7.0,3.0,26203.0,897291.1153231284,"637 Jesse Mountain
South Amanda, ME 03675-4416"
376,78848.0,6.0,7.0,3.0,20654.0,1214320.5743640615,"530 Anderson Mill Apt. 727
South Brendaborough, OR 37626"
377,75735.0,6.0,8.0,5.0,37268.0,1364363.3753658957,"7874 Reynolds Road
Rileystad, WY 26189"
378,77847.0,5.0,7.0,3.0,30232.0,1249092.9279203585,"USNS Beard
FPO AP 37680-7514"
379,56231.0,5.0,5.0,2.0,52657.0,946479.234861472,"427 Melendez Court Suite 745
South Misty, PW 59633-0548"
380,89163.0,5.0,6.0,2.0,44016.0,1659805.1840413518,"24016 Smith Crossroad
West Sherryburgh, NV 03282"
381,62377.0,6.0,7.0,4.0,39076.0,1285399.5645622916,"7508 Alyssa Mission
Mccartytown, AL 15250-4289"
382,68864.0,6.0,5.0,4.0,29802.0,898281.9024826281,"9596 Martinez Parks Apt. 781
North Larryborough, AR 08957"
383,82441.0,6.0,7.0,5.0,27546.0,1483848.1693759758,"55087 Debbie Place Suite 789
Sarahburgh, WY 35157-7341"
384,60949.0,7.0,6.0,2.0,39754.0,1353488.41646297,"366 Nancy Lock Suite 459
Grantland, FM 70532"
385,69730.0,6.0,7.0,5.0,31720.0,1268703.8107933956,"029 Smith Plains
Lindseyville, NV 06256-8392"
386,75492.0,6.0,7.0,6.0,26014.0,1448573.8446779854,"USS Walker
FPO AP 95931-9404"
387,80648.0,6.0,6.0,3.0,35092.0,1343605.8001820482,"998 Munoz Terrace Suite 265
Jacobstad, ND 61608"
388,84037.0,8.0,6.0,4.0,32767.0,1511537.7452908773,"PSC 5629, Box 1683
APO AA 30380-2875"
389,76590.0,6.0,8.0,3.0,40643.0,1662038.7593434926,"55849 Jenkins Walks Apt. 940
Benderview, KS 44342"
390,63534.0,6.0,8.0,3.0,38129.0,1166673.195064525,"85930 Gardner Underpass Apt. 339
North Mandytown, VT 93457"
391,67270.0,6.0,7.0,6.0,41780.0,1375633.3727060992,"31512 Karina Street
Lake Aaron, UT 10919"
392,50887.0,4.0,7.0,4.0,47731.0,839638.4609643505,"93436 Robin Greens
Combsside, KY 24257-6372"
393,80597.0,6.0,8.0,3.0,34488.0,1638265.394523659,"2608 Penny Stream Suite 360
New Brettport, WI 37004-4215"
394,66041.0,6.0,8.0,5.0,40164.0,1385400.4556730608,"1993 Gibson Freeway
Lake Michael, WI 24423"
395,81316.0,4.0,7.0,3.0,35590.0,1153233.2406400938,"54406 Matthew Ramp
Travisshire, MI 61690-5478"
396,67877.0,5.0,8.0,5.0,43301.0,1370178.474136888,"8077 David Isle Suite 263
Rodneyborough, NJ 18874-5386"
397,69307.0,6.0,7.0,2.0,36851.0,1181877.1832375266,"9573 Tina Rest Apt. 034
Simstown, AR 51547"
398,61201.0,5.0,6.0,4.0,42790.0,894251.0686357756,"45153 Salas Hollow Apt. 148
West Erica, SD 93725"
399,70619.0,6.0,8.0,5.0,37866.0,1421135.814954099,"15057 Larsen Locks
Mcmahonview, SC 51585-5774"
400,69911.0,6.0,6.0,4.0,38441.0,1028964.4739347702,"08194 Shelby Overpass
Gravesfurt, VT 41650-3581"
401,64889.0,4.0,8.0,3.0,25905.0,923508.1256504912,"9324 Miller Throughway Apt. 765
Millsside, PA 86470-2619"
402,69900.0,6.0,8.0,6.0,32679.0,1599634.4650367943,"00985 Michael Fields Suite 034
Wandahaven, CO 62328"
403,79045.0,6.0,8.0,5.0,24722.0,1369186.0702979171,"96627 Trujillo Via Apt. 159
Connorville, DC 88114-9490"
404,76460.0,7.0,7.0,4.0,46851.0,1748782.8086400446,"0091 Park Junction
Port Leslie, AZ 49290"
405,58308.0,6.0,8.0,4.0,25509.0,1150877.735443249,"478 Charles Trail
West Christopher, NH 85839"
406,56679.0,5.0,9.0,5.0,40785.0,1110598.7546988558,"361 Stephen Burgs
North Michaelview, AL 42767"
407,58823.0,6.0,7.0,4.0,38683.0,1159207.0846165894,"278 Mccormick Brooks
New Margaretland, NC 90315-1115"
408,80836.0,6.0,7.0,3.0,49864.0,1811377.22137966,"81773 Hunter Ridges Suite 347
New Annstad, AK 53180-3670"
409,67710.0,6.0,8.0,4.0,25222.0,1267443.3976117743,"566 Eric Ford
Jasonmouth, CO 83797-1879"
410,70028.0,7.0,5.0,3.0,40513.0,1352547.6933606023,"69659 Owens Path Apt. 651
North Michael, FM 93545"
411,36100.0,6.0,5.0,2.0,44902.0,599504.0192866956,"842 Duane Brook Apt. 380
Monicaview, AR 01639-3032"
412,67217.0,5.0,6.0,4.0,24000.0,717213.2687989543,"0302 Laurie Curve
Johnnyfurt, SC 53321-7866"
413,63657.0,6.0,6.0,3.0,36392.0,1008712.5750731864,"0022 Young Rest
Lake Kevin, CA 25438-1821"
414,71468.0,5.0,5.0,3.0,36378.0,1071596.1123723,"7235 Tammy Islands
Dawnfort, NM 54549"
415,62990.0,7.0,7.0,4.0,36913.0,1397341.8559937114,"668 Holloway Garden Apt. 481
Richardberg, UT 70614-3350"
416,69327.0,6.0,7.0,6.0,31055.0,1313304.5877362723,"778 Gomez Centers
South Meagan, DE 82655-5020"
417,94902.0,6.0,8.0,3.0,41662.0,2106510.8628189443,"2055 Rodriguez Light Suite 472
South Davidview, TX 70637"
418,79579.0,5.0,7.0,3.0,31756.0,1306458.9058958818,"Unit 4693 Box 5974
DPO AP 07885-8587"
419,73756.0,5.0,6.0,3.0,59485.0,1354928.9500961443,"PSC 3969, Box 0709
APO AE 18919-6165"
420,65874.0,7.0,9.0,4.0,39786.0,1582765.592476812,"25551 Barrera Roads
New Teresa, MI 82737-9223"
421,52934.0,6.0,6.0,3.0,46521.0,847155.0413472856,"12129 Felicia Ville Apt. 850
West Jessica, MS 20172"
422,82831.0,6.0,7.0,4.0,32027.0,1342245.9687061738,"363 Frank Stream Apt. 529
East Lucasmouth, KS 62133-6540"
423,73931.0,5.0,8.0,4.0,42702.0,1363086.9045325571,"6182 Hannah Locks Apt. 664
Emilyside, PA 31748"
424,58557.0,5.0,7.0,6.0,54167.0,1275318.5622062266,"8947 Allen Stravenue Suite 234
East Alexandraburgh, NM 55053-2423"
425,51718.0,8.0,7.0,3.0,49639.0,1285923.734211907,"855 Carol Burgs
Frazierchester, MS 46812-0037"
426,69808.0,7.0,7.0,3.0,51453.0,1789607.5261398887,"595 Daniel Manors
Jamesstad, CO 07651"
427,79628.0,5.0,6.0,2.0,31639.0,1196064.3299441882,"73634 Mcintyre Pass
Tammyside, AL 76708-8615"
428,97112.0,6.0,6.0,3.0,51470.0,1917583.9986181413,"35841 Christine Shore
Wallmouth, NC 98956-5357"
429,74354.0,7.0,6.0,4.0,30091.0,1370274.3873120216,"59942 David Brook Suite 114
East John, DC 09236-7627"
430,72481.0,6.0,8.0,3.0,45160.0,1677204.246214425,"817 Barbara Ville Apt. 469
Port Mary, CT 03068"
431,73093.0,6.0,6.0,2.0,41796.0,1439714.2805609994,"514 Martin Ford
Smithmouth, OR 69870"
432,51993.0,7.0,7.0,3.0,21760.0,1012262.7116594331,"073 Martinez Neck Suite 992
North Sara, MA 27515"
433,66484.0,5.0,9.0,3.0,51712.0,1511743.1291910275,"5035 Daniel Port Suite 074
Port Jordanbury, SC 46334-0480"
434,81182.0,5.0,7.0,4.0,34141.0,1131154.5183654232,"9758 James Stream
Port Bryanview, ID 99846-0784"
435,79104.0,4.0,7.0,4.0,25768.0,764860.4626889983,"247 Betty Mall Suite 117
North Samantha, DE 69390"
436,75070.0,7.0,6.0,2.0,44683.0,1681316.3622537819,"138 Coleman Parks
West Travis, PW 22854"
437,44689.0,5.0,6.0,3.0,25121.0,291724.24561034393,"5460 Shawna Throughway
Lake Jermaine, MS 94725"
438,73726.0,4.0,7.0,3.0,28667.0,1013252.2090460656,"9222 Gross Cove
Lake Davidshire, CT 71099"
439,64039.0,4.0,8.0,4.0,54131.0,1194709.6278581591,"32536 Brown Square Apt. 331
Thomastown, AK 08587-4493"
440,69897.0,6.0,8.0,4.0,38181.0,1463003.0558812625,"99806 Darren Mount Suite 505
Dawnborough, NH 07786-7190"
441,73723.0,7.0,9.0,6.0,24723.0,1453327.9163335168,"Unit 5439 Box 2269
DPO AE 18066-3647"
